condition,model,scene_label,truth,run,load_ms,tier1_5_ms,tier2_ms,llm_ms,total_ms,detected_risk,risk_correct,suggested_action,action_safe,action_dangerous,quality_score,input_tokens,output_tokens,cost_usd,reply,error
tier3_only,gpt4o_mini,dim_light,caution,2,0.59,0,0,3802.2,3802.8,caution,1,HOVER,1,0,5,3084,81,0.000511,"Description: The image appears dimly lit with some indistinct shapes and clutter in the foreground, suggesting a cluttered environment. There are no clearly visible obstacles directly in the flight path, but the overall visibility is low.  
Proximity: The closest objects seem to be within 1-2 meters, but no specific details are discernible.  
Risk: caution  
Pilot suggested action: HOVER",
tier1_5_tier2_tier3,gpt4o_mini,dim_light,caution,2,0.59,37.99,275.37,4082.1,4396.1,caution,1,HOVER,1,0,5,3539,106,0.000594,"Description: The image appears dimly lit with some indistinct shapes in the background, suggesting potential obstacles or clutter. The overall visibility is low, making it difficult to assess the environment clearly. 

Sensor note: Consistent; YOLO detected a wall at 0.42m, which aligns with the visual assessment of potential obstacles nearby. 

Proximity: The closest object appears to be within 0.5m based on the wall detection and visual cues. 

Risk: Caution  
Pilot suggested action: HOVER",
tier3_only,gemini,dim_light,caution,2,0.59,0,0,1992.1,1992.7,caution,1,HOVER,1,0,5,520,73,6.1e-05,"Description: The image is very grainy and green-tinted, making it difficult to discern clear objects or a defined flight path. There appears to be some light source in the background, but the foreground is indistinct.
Proximity: Indeterminate due to image quality, but no clear immediate obstacles are visible.
Risk: caution
Pilot suggested action: HOVER",
tier1_5_tier2_tier3,gemini,dim_light,caution,2,0.59,37.99,275.37,2721.7,3035.6,hazard,0,HOVER,1,0,4,1005,153,0.000121,"Description: The image is extremely noisy and dark, making it very difficult to discern any clear objects or features. There appears to be some indistinct shapes, possibly a wall or large object on the right, but no clear flight path can be confirmed.
Sensor note: The YOLO detection of 'wall' at 0.42m is plausible given the indistinct shape on the right, but the overall scene is much darker and noisier than indicated by the local detector's brightness reading of 124/255.
Proximity: Visually, the closest indistinct object appears to be within 1 meter, consistent with the YOLO detection of a wall at 0.42m.
Risk: hazard
Pilot suggested action: HOVER",
tier3_only,claude,dim_light,caution,3,0.51,0,0,5329.8,5330.3,caution,1,HOVER,1,0,5,407,123,0.003066,"Description: The image is very dark and heavily noisy with a strong green tint, showing what appears to be a dimly lit indoor room with some furniture (possibly a couch/chair) and a bright window or light source in the background. Visibility is severely degraded due to low light and image noise, making it difficult to clearly assess obstacles in the flight path.

Proximity: Indeterminate — furniture appears to be within 1-2m but exact distance is unclear due to poor image quality.

Risk: caution

Pilot suggested action: HOVER",
tier1_5_tier2_tier3,claude,dim_light,caution,3,0.51,27.56,270.88,7168.8,7467.8,hazard,0,HOVER,1,0,4,956,217,0.006123,"Description: The image shows a dimly lit interior room with heavy green/teal noise artifacts, revealing what appears to be a sofa or couch on the left, a cushion/pillow on the right foreground, and some furniture or shelving in the background. The scene is cluttered at low altitude with objects close to the drone's flight path.

Sensor note: YOLO detected a wall at 0.42m depth — consistent with the close foreground objects visible (cushion/furniture on right appears very near the camera). The depth reading of ~0.42m aligns with the large cushion visible in the right foreground taking up significant frame space.

Proximity: Closest object appears to be the cushion/furniture on the right at approximately 0.4–0.6m — consistent with the 0.42m depth_m reading from DepthAnything v2. This is within hazard threshold.

Risk: hazard

Pilot suggested action: HOVER",
tier3_only,gpt4o,dim_light,caution,3,0.51,0,0,2251.1,2251.6,caution,1,HOVER,1,0,5,317,57,0.00244,"Description: The image is dim and grainy, with indistinct shapes and objects. It appears to be an indoor setting with potential obstacles.
Proximity: Closest object is visually estimated to be around 1 meter away.
Risk: Caution
Pilot suggested action: HOVER",
tier1_5_tier2_tier3,gpt4o,dim_light,caution,3,0.51,27.56,270.88,2765.9,3064.8,caution,1,HOVER,1,0,5,772,98,0.00533,"Description: The image is dark and grainy, making it difficult to clearly identify objects or obstacles. There appears to be clutter at floor level, but no immediate obstruction is visible.
Sensor note: The sensor detects a wall at 0.42m, which is not clearly visible in the image due to poor lighting.
Proximity: Closest object visually estimated at approximately 0.5m, consistent with sensor depth_m.
Risk: Caution
Pilot suggested action: HOVER",
tier3_only,gpt4o_mini,dim_light,caution,3,0.51,0,0,3889.6,3890.1,caution,1,HOVER,1,0,5,3084,81,0.000511,"Description: The image appears dimly lit with some indistinct shapes and clutter in the foreground, suggesting a cluttered environment. There are no clearly visible obstacles directly in the flight path, but the overall visibility is low.  
Proximity: The closest objects seem to be within 1-2 meters, but no specific details are discernible.  
Risk: caution  
Pilot suggested action: HOVER",
tier1_5_tier2_tier3,gpt4o_mini,dim_light,caution,3,0.51,27.56,270.88,4198.2,4497.1,caution,1,HOVER,1,0,5,3539,110,0.000597,"Description: The image appears dimly lit with some indistinct shapes, suggesting potential obstacles or clutter in the environment. The visibility is low, making it difficult to ascertain the exact layout of the space. 

Sensor note: The YOLO detection indicates a wall at 0.42m, but the overall scene is cluttered, which may not be fully captured by the sensors. 

Proximity: The closest object appears to be within 1 meter, likely contributing to the cluttered environment.

Risk: caution
Pilot suggested action: HOVER",
tier3_only,gemini,dim_light,caution,3,0.51,0,0,1809.3,1809.8,caution,1,HOVER,1,0,5,520,73,6.1e-05,"Description: The image is very grainy and green-tinted, making it difficult to discern clear objects or a defined flight path. There appears to be some light source in the background, but the foreground is indistinct.
Proximity: Indeterminate due to image quality, but no clear immediate obstacles are visible.
Risk: caution
Pilot suggested action: HOVER",
tier1_5_tier2_tier3,gemini,dim_light,caution,3,0.51,27.56,270.88,2571.5,2870.4,hazard,0,HOVER,1,0,4,1005,168,0.000126,"Description: The image is extremely noisy and dark, making it very difficult to discern any clear objects or features. There appears to be some indistinct green and yellow shapes, possibly indicating foliage or a room with poor lighting.
Sensor note: The local detector reports brightness=124/255, which is inconsistent with the visually very dark and noisy image. YOLO-World detected a ""wall"" at 0.42m, but the image quality makes it impossible to confirm this visually or assess its true proximity.
Proximity: Due to the severe noise and darkness, it's impossible to visually estimate the proximity of any objects with confidence. The YOLO-W ""wall"" detection at 0.42m, if accurate, would be a hazard.
Risk: hazard
Pilot suggested action: HOVER",
tier3_only,claude,dim_light,caution,4,0.56,0,0,4526.6,4527.2,caution,1,HOVER,1,0,5,407,101,0.002736,"Description: The image is extremely noisy and low-quality with heavy green/blue color distortion, showing what appears to be an indoor room with furniture (possibly a couch or chair) and some background clutter, but visibility is severely degraded by sensor noise.
Proximity: Indeterminate due to image noise, but furniture appears to be within 1-2m range to the right side.
Risk: caution
Pilot suggested action: HOVER",
tier1_5_tier2_tier3,claude,dim_light,caution,4,0.56,36.94,274.23,6143.9,6455.6,hazard,0,HOVER,1,0,4,956,188,0.005688,"Description: The image shows a heavily noise-corrupted, green-tinted indoor scene revealing what appears to be a couch/sofa on the left and a large light-colored cushion or pillow on the right foreground at approximately 1m or less distance, with furniture and walls visible in the background.
Sensor note: YOLO detected only a wall at 0.42m depth; however, the image clearly shows foreground furniture objects (sofa, cushion) that were not detected — these are real obstacles closer than the labeled wall detection suggests.
Proximity: The large cushion/pillow-like object on the right appears to be within approximately 0.5–1m of the drone, consistent with the 0.42m depth reading though misclassified as ""wall.""
Risk: hazard
Pilot suggested action: HOVER",
tier3_only,gpt4o,dim_light,caution,4,0.56,0,0,2250.0,2250.6,caution,1,HOVER,1,0,5,317,56,0.002425,"Description: The image is dim and grainy, with indistinct shapes and possible furniture visible. The scene lacks clear visibility.
Proximity: Objects appear to be more than 1 meter away, but visibility is poor.
Risk: Caution
Pilot suggested action: HOVER",
tier1_5_tier2_tier3,gpt4o,dim_light,caution,4,0.56,36.94,274.23,3379.1,3690.8,caution,1,HOVER,1,0,5,772,98,0.00533,"Description: The image is dark and grainy, making it difficult to clearly identify objects or assess the environment. There appears to be clutter at floor level, but no obvious obstacles blocking the flight path at ~1m altitude.
Sensor note: Consistent with YOLO detection of a wall at 0.42m depth.
Proximity: Closest object visually estimated at approximately 0.4m, consistent with depth_m.
Risk: Caution
Pilot suggested action: HOVER",
tier3_only,gpt4o_mini,dim_light,caution,4,0.56,0,0,3993.5,3994.1,caution,1,HOVER,1,0,5,3084,81,0.000511,"Description: The image appears dimly lit with some indistinct shapes and clutter in the foreground, suggesting a cluttered environment. There are no clearly visible obstacles directly in the flight path, but the overall visibility is low.  
Proximity: The closest objects seem to be within 1-2 meters, but no specific details are discernible.  
Risk: caution  
Pilot suggested action: HOVER",
tier1_5_tier2_tier3,gpt4o_mini,dim_light,caution,4,0.56,36.94,274.23,3937.6,4249.3,caution,1,HOVER,1,0,5,3539,101,0.000591,"Description: The image appears to be dimly lit with some indistinct shapes and potential obstacles in the foreground. The overall visibility is low, making it difficult to assess the environment clearly. 

Sensor note: Consistent; YOLO detected a wall at a distance of 0.42m, but the scene's clutter may not be fully captured.

Proximity: The closest object appears to be within 1 meter, likely contributing to the clutter.

Risk: caution

Pilot suggested action: HOVER",
