condition,model,scene_label,truth,run,yolo_type,yolo_meta,clip_label,clip_risk,clip_conf,detected_risk,risk_correct,quality_score,s1_scene,s2_proximity,s3_risk,s4_length,s5_pilot_action,word_count,latency_ms,input_tokens,output_tokens,cost_usd,reply,error
llm_only,gemini,blocked_lens,hazard,4,,,,,0.0,,0,0,0,0,0,0,0,0,24.9,0,0,0.0,,"[Errno 8] nodename nor servname provided, or not known"
llm_only,claude,blocked_lens,hazard,5,,,,,0.0,,0,0,0,0,0,0,0,0,13.6,0,0,0.0,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
llm_only,gpt4o,blocked_lens,hazard,5,,,,,0.0,,0,0,0,0,0,0,0,0,1321.2,0,0,0.0,,Connection error.
llm_only,gpt4o_mini,blocked_lens,hazard,5,,,,,0.0,,0,0,0,0,0,0,0,0,1367.5,0,0,0.0,,Connection error.
llm_only,gemini,blocked_lens,hazard,5,,,,,0.0,,0,0,0,0,0,0,0,0,31.7,0,0,0.0,,"[Errno 8] nodename nor servname provided, or not known"
combined_enhanced,claude,blocked_lens,hazard,1,yolo-world,YOLO detections: none,uncertain (dark or covered lens),unknown,0.2035,,0,0,0,0,0,0,0,0,13.4,0,0,0.0,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
combined_enhanced,gpt4o,blocked_lens,hazard,1,yolo-world,YOLO detections: none,uncertain (dark or covered lens),unknown,0.2035,,0,0,0,0,0,0,0,0,1359.6,0,0,0.0,,Connection error.
combined_enhanced,gpt4o_mini,blocked_lens,hazard,1,yolo-world,YOLO detections: none,uncertain (dark or covered lens),unknown,0.2035,,0,0,0,0,0,0,0,0,1318.4,0,0,0.0,,Connection error.
combined_enhanced,gemini,blocked_lens,hazard,1,yolo-world,YOLO detections: none,uncertain (dark or covered lens),unknown,0.2035,,0,0,0,0,0,0,0,0,23.2,0,0,0.0,,"[Errno 8] nodename nor servname provided, or not known"
combined_enhanced,claude,blocked_lens,hazard,2,yolo-world,YOLO detections: none,uncertain (dark or covered lens),unknown,0.2035,,0,0,0,0,0,0,0,0,15.4,0,0,0.0,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
combined_enhanced,gpt4o,blocked_lens,hazard,2,yolo-world,YOLO detections: none,uncertain (dark or covered lens),unknown,0.2035,,0,0,0,0,0,0,0,0,1390.5,0,0,0.0,,Connection error.
combined_enhanced,gpt4o_mini,blocked_lens,hazard,2,yolo-world,YOLO detections: none,uncertain (dark or covered lens),unknown,0.2035,,0,0,0,0,0,0,0,0,1315.2,0,0,0.0,,Connection error.
combined_enhanced,gemini,blocked_lens,hazard,2,yolo-world,YOLO detections: none,uncertain (dark or covered lens),unknown,0.2035,,0,0,0,0,0,0,0,0,33.9,0,0,0.0,,"[Errno 8] nodename nor servname provided, or not known"
combined_enhanced,claude,blocked_lens,hazard,3,yolo-world,YOLO detections: none,uncertain (dark or covered lens),unknown,0.2035,,0,0,0,0,0,0,0,0,13.9,0,0,0.0,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
combined_enhanced,gpt4o,blocked_lens,hazard,3,yolo-world,YOLO detections: none,uncertain (dark or covered lens),unknown,0.2035,,0,0,0,0,0,0,0,0,1414.8,0,0,0.0,,Connection error.
combined_enhanced,gpt4o_mini,blocked_lens,hazard,3,yolo-world,YOLO detections: none,uncertain (dark or covered lens),unknown,0.2035,,0,0,0,0,0,0,0,0,1495.3,0,0,0.0,,Connection error.
combined_enhanced,gemini,blocked_lens,hazard,3,yolo-world,YOLO detections: none,uncertain (dark or covered lens),unknown,0.2035,,0,0,0,0,0,0,0,0,24.3,0,0,0.0,,"[Errno 8] nodename nor servname provided, or not known"
combined_enhanced,claude,blocked_lens,hazard,4,yolo-world,YOLO detections: none,uncertain (dark or covered lens),unknown,0.2035,,0,0,0,0,0,0,0,0,15.4,0,0,0.0,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
combined_enhanced,gpt4o,blocked_lens,hazard,4,yolo-world,YOLO detections: none,uncertain (dark or covered lens),unknown,0.2035,,0,0,0,0,0,0,0,0,1352.8,0,0,0.0,,Connection error.
combined_enhanced,gpt4o_mini,blocked_lens,hazard,4,yolo-world,YOLO detections: none,uncertain (dark or covered lens),unknown,0.2035,,0,0,0,0,0,0,0,0,1438.0,0,0,0.0,,Connection error.
combined_enhanced,gemini,blocked_lens,hazard,4,yolo-world,YOLO detections: none,uncertain (dark or covered lens),unknown,0.2035,,0,0,0,0,0,0,0,0,36.2,0,0,0.0,,"[Errno 8] nodename nor servname provided, or not known"
combined_enhanced,claude,blocked_lens,hazard,5,yolo-world,YOLO detections: none,uncertain (dark or covered lens),unknown,0.2035,,0,0,0,0,0,0,0,0,15.4,0,0,0.0,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
combined_enhanced,gpt4o,blocked_lens,hazard,5,yolo-world,YOLO detections: none,uncertain (dark or covered lens),unknown,0.2035,,0,0,0,0,0,0,0,0,1284.5,0,0,0.0,,Connection error.
combined_enhanced,gpt4o_mini,blocked_lens,hazard,5,yolo-world,YOLO detections: none,uncertain (dark or covered lens),unknown,0.2035,,0,0,0,0,0,0,0,0,1381.2,0,0,0.0,,Connection error.
combined_enhanced,gemini,blocked_lens,hazard,5,yolo-world,YOLO detections: none,uncertain (dark or covered lens),unknown,0.2035,,0,0,0,0,0,0,0,0,23.0,0,0,0.0,,"[Errno 8] nodename nor servname provided, or not known"
